image_vics_1380.png,12,1,43.0,36.0,0,0
image_vics_1380.png,13,2,48.0,37.0,0,0
image_vics_1380.png,14,1,49.0,16.0,0,1
image_vics_1381.png,1,0,52.0,13.0,0,0
image_vics_1381.png,2,1,36.0,4.0,0,1
image_vics_1381.png,3,1,49.0,41.0,0,0
image_vics_1381.png,4,1,63.0,9.0,0,0
image_vics_1381.png,5,0,49.0,35.0,0,0
image_vics_1381.png,6,2,35.0,-9.0,0,0
image_vics_1381.png,7,,60.0,25.0,,
image_vics_1381.png,8,1,55.0,36.0,0,0
image_vics_1381.png,9,0,62.0,39.0,0,0
image_vics_1381.png,10,2,46.0,41.0,0,0
image_vics_1381.png,11,1,52.0,26.0,0,0
image_vics_1381.png,12,0,57.0,30.0,0,0
image_vics_1381.png,13,0,51.0,26.0,0,0
image_vics_1381.png,14,1,60.0,26.0,1,0
image_vics_1383.png,1,1,64.0,10.0,0,0
image_vics_1383.png,2,0,53.0,45.0,0,0
image_vics_1383.png,3,0,54.0,11.0,0,0
image_vics_1383.png,4,,57.0,45.0,,
image_vics_1383.png,5,1,53.0,23.0,0,1
image_vics_1383.png,6,0,58.0,36.0,0,0
image_vics_1383.png,7,1,61.0,28.0,0,0
image_vics_1383.png,8,1,57.0,37.0,0,0
image_vics_1383.png,9,0,62.0,40.0,0,0
image_vics_1383.png,10,1,56.0,46.0,1,0
image_vics_1383.png,11,0,46.0,29.0,0,0
image_vics_1384.png,1,2,30.0,-11.0,0,0
image_vics_1384.png,2,1,43.0,56.0,0,0
image_vics_1384.png,3,0,40.0,68.0,0,0
image_vics_1384.png,4,0,30.0,30.0,0,0
image_vics_1384.png,5,0,28.0,44.0,1,0
image_vics_1384.png,6,1,36.0,38.0,0,0
image_vics_1384.png,7,0,44.0,45.0,0,1
image_vics_1384.png,8,,29.0,44.0,,
image_vics_1386.png,1,2,30.0,-10.0,0,0
image_vics_1386.png,2,1,59.0,53.0,0,0
image_vics_1386.png,3,0,62.0,50.0,0,0
image_vics_1386.png,4,1,60.0,33.0,0,1
image_vics_1386.png,5,0,44.0,46.0,0,0
image_vics_1386.png,6,2,52.0,37.0,0,0
image_vics_1386.png,7,0,40.0,36.0,0,0
image_vics_1386.png,8,0,53.0,31.0,0,0
image_vics_1386.png,9,1,59.0,20.0,0,0
image_vics_1386.png,10,0,58.0,55.0,0,0
image_vics_1386.png,11,1,39.0,29.0,0,0
image_vics_1386.png,12,1,55.0,22.0,1,0
image_vics_1386.png,13,0,55.0,15.0,0,0
image_vics_1386.png,14,0,53.0,21.0,0,0
image_vics_1386.png,15,,56.0,23.0,,
image_vics_1388.png,1,1,65.0,41.0,0,0
image_vics_1388.png,2,0,52.0,70.0,0,0
image_vics_1388.png,3,0,54.0,54.0,0,0
image_vics_1388.png,4,0,59.0,38.0,0,0
image_vics_1388.png,5,1,42.0,35.0,0,1
image_vics_1388.png,6,1,56.0,51.0,1,0
image_vics_1388.png,7,0,47.0,34.0,0,0
image_vics_1388.png,8,0,35.0,33.0,0,0
image_vics_1388.png,9,0,64.0,52.0,0,0
image_vics_1388.png,10,1,55.0,24.0,0,0
image_vics_1388.png,11,0,36.0,12.0,0,0
image_vics_1388.png,12,2,46.0,48.0,0,0
image_vics_1388.png,13,0,51.0,10.0,0,0
image_vics_1388.png,14,1,39.0,2.0,0,0
image_vics_1388.png,15,,56.0,49.0,,
image_vics_1388.png,16,1,54.0,-2.0,0,0
image_vics_1395.png,1,1,51.0,66.0,0,0
image_vics_1395.png,2,0,48.0,66.0,0,0
image_vics_1395.png,3,0,43.0,37.0,0,1
image_vics_1395.png,4,0,32.0,52.0,1,0
image_vics_1395.png,5,1,52.0,46.0,0,0
image_vics_1395.png,6,0,54.0,52.0,0,0
image_vics_1395.png,7,2,33.0,-11.0,0,0
image_vics_1395.png,8,,32.0,50.0,,
image_vics_1399.png,1,1,57.0,41.0,0,0
image_vics_1399.png,2,0,50.0,39.0,0,0
image_vics_1399.png,3,1,69.0,60.0,1,0
image_vics_1399.png,4,1,61.0,56.0,0,1
image_vics_1399.png,5,0,67.0,46.0,0,0
image_vics_1399.png,6,0,60.0,20.0,0,0
image_vics_1399.png,7,1,51.0,17.0,0,0
image_vics_1399.png,8,0,56.0,62.0,0,0
image_vics_1399.png,9,1,74.0,41.0,0,0
image_vics_1399.png,10,0,58.0,38.0,0,0
image_vics_1399.png,11,1,70.0,18.0,0,0
image_vics_1399.png,12,,69.0,59.0,,
image_vics_1402.png,1,0,72.0,0.0,0,0
image_vics_1402.png,2,1,77.0,13.0,0,0
image_vics_1402.png,3,0,49.0,6.0,0,0
image_vics_1402.png,4,1,75.0,33.0,0,0
image_vics_1402.png,5,0,63.0,63.0,0,0
image_vics_1402.png,6,1,57.0,23.0,0,0
image_vics_1402.png,7,1,64.0,36.0,0,0
image_vics_1402.png,8,,53.0,30.0,,
image_vics_1402.png,9,0,54.0,51.0,0,0
image_vics_1402.png,10,1,61.0,56.0,0,0
image_vics_1402.png,11,1,67.0,47.0,0,0
image_vics_1402.png,12,0,65.0,49.0,0,0
image_vics_1402.png,13,1,50.0,47.0,0,0
image_vics_1402.png,14,2,59.0,36.0,0,0
image_vics_1402.png,15,0,65.0,25.0,0,1
image_vics_1402.png,16,0,52.0,30.0,1,0
image_vics_1403.png,1,0,43.0,63.0,0,0
image_vics_1403.png,2,1,16.0,57.0,1,0
image_vics_1403.png,3,0,16.0,43.0,0,0
image_vics_1403.png,4,0,15.0,54.0,0,0
image_vics_1403.png,5,2,30.0,43.0,0,0
image_vics_1403.png,6,4,6.0,15.0,0,0
image_vics_1403.png,7,,16.0,58.0,,
image_vics_1403.png,8,1,28.0,63.0,0,1
image_vics_1409.png,1,1,74.0,15.0,0,0
image_vics_1409.png,2,1,62.0,48.0,0,0
image_vics_1409.png,3,0,51.0,52.0,0,0
image_vics_1409.png,4,0,50.0,28.0,1,0
image_vics_1409.png,5,0,66.0,5.0,0,0
image_vics_1409.png,6,0,82.0,-5.0,0,0
image_vics_1409.png,7,,50.0,28.0,,
image_vics_1409.png,8,1,66.0,36.0,0,0
image_vics_1409.png,9,2,71.0,24.0,0,0
image_vics_1409.png,10,0,59.0,20.0,0,1
image_vics_1409.png,11,0,63.0,54.0,0,0
image_vics_1411.png,1,1,37.0,5.0,1,0
image_vics_1411.png,2,2,41.0,24.0,0,0
image_vics_1411.png,3,0,51.0,6.0,0,0
image_vics_1411.png,4,0,41.0,-2.0,0,0
image_vics_1411.png,5,0,25.0,12.0,0,0
image_vics_1411.png,6,0,32.0,14.0,0,0
image_vics_1411.png,7,0,38.0,47.0,0,0
image_vics_1411.png,8,,36.0,4.0,,
image_vics_1411.png,9,0,45.0,0.0,0,0
image_vics_1411.png,10,0,24.0,1.0,0,0
image_vics_1411.png,11,1,27.0,0.0,0,1
image_vics_1419.png,1,,85.0,93.0,,
image_vics_1419.png,2,1,100.0,18.0,0,0
image_vics_1419.png,3,0,106.0,39.0,0,0
image_vics_1419.png,4,4,111.0,35.0,0,0
image_vics_1419.png,5,1,102.0,35.0,0,0
image_vics_1419.png,6,1,95.0,38.0,0,0
image_vics_1419.png,7,0,94.0,37.0,0,0
image_vics_1419.png,8,1,101.0,47.0,0,0
image_vics_1419.png,9,0,78.0,66.0,0,1
image_vics_1419.png,10,1,92.0,87.0,0,0
image_vics_1419.png,11,1,98.0,56.0,0,0
image_vics_1419.png,12,0,87.0,94.0,1,0
image_vics_1419.png,13,0,99.0,85.0,0,0
image_vics_1419.png,14,1,100.0,76.0,0,0
image_vics_1422.png,1,0,55.0,35.0,0,0
image_vics_1422.png,2,0,69.0,36.0,0,0
image_vics_1422.png,3,1,59.0,35.0,1,0
image_vics_1422.png,4,1,61.0,8.0,0,0
image_vics_1422.png,5,2,63.0,20.0,0,0
image_vics_1422.png,6,1,56.0,51.0,0,0
image_vics_1422.png,7,1,50.0,21.0,0,0
image_vics_1422.png,8,,59.0,34.0,,
image_vics_1422.png,9,1,60.0,21.0,0,1
image_vics_1422.png,10,0,51.0,25.0,0,0
image_vics_1422.png,11,0,63.0,30.0,0,0
image_vics_1422.png,12,0,54.0,10.0,0,0
image_vics_1424.png,1,1,56.0,2.0,0,0
image_vics_1424.png,2,,53.0,29.0,,
image_vics_1424.png,3,0,47.0,7.0,0,0
image_vics_1424.png,4,0,49.0,55.0,0,0
image_vics_1424.png,5,1,54.0,30.0,1,0
image_vics_1424.png,6,1,41.0,39.0,0,0
image_vics_1424.png,7,0,47.0,30.0,0,0
image_vics_1424.png,8,1,41.0,32.0,0,0
image_vics_1424.png,9,0,43.0,30.0,0,0
image_vics_1424.png,10,2,47.0,41.0,0,0
image_vics_1424.png,11,1,51.0,27.0,0,0
image_vics_1424.png,12,1,55.0,20.0,0,1
image_vics_1424.png,13,0,49.0,24.0,0,0
image_vics_1424.png,14,0,36.0,16.0,0,0
image_vics_1425.png,1,0,47.0,8.0,0,0
image_vics_1425.png,2,0,44.0,23.0,0,0
image_vics_1425.png,3,2,48.0,35.0,0,0
image_vics_1425.png,4,0,53.0,51.0,0,0
image_vics_1425.png,5,1,55.0,30.0,0,1
image_vics_1425.png,6,0,48.0,28.0,0,0
image_vics_1425.png,7,1,52.0,20.0,1,0
image_vics_1425.png,8,0,34.0,14.0,0,0
image_vics_1425.png,9,1,43.0,26.0,0,0
image_vics_1425.png,10,1,56.0,21.0,0,0
image_vics_1425.png,11,0,49.0,18.0,0,0
image_vics_1425.png,12,1,56.0,4.0,0,0
image_vics_1425.png,13,2,34.0,-9.0,0,0
image_vics_1425.png,14,,52.0,20.0,,
image_vics_1428.png,1,1,37.0,21.0,0,1
image_vics_1428.png,2,0,25.0,31.0,0,0
image_vics_1428.png,3,2,31.0,28.0,0,0
image_vics_1428.png,4,1,18.0,13.0,0,0
image_vics_1428.png,5,1,31.0,11.0,1,0
image_vics_1428.png,6,0,39.0,10.0,0,0
image_vics_1428.png,7,1,21.0,0.0,0,0
image_vics_1428.png,8,0,24.0,1.0,0,0
image_vics_1428.png,9,0,25.0,18.0,0,0
image_vics_1428.png,10,0,15.0,22.0,0,0
image_vics_1428.png,11,0,17.0,7.0,0,0
image_vics_1428.png,12,0,14.0,13.0,0,0
image_vics_1428.png,13,1,15.0,12.0,0,0
image_vics_1428.png,14,0,28.0,11.0,0,0
image_vics_1428.png,15,1,41.0,4.0,0,0
image_vics_1428.png,16,,31.0,11.0,,
image_vics_1434.png,1,0,17.0,21.0,0,0
image_vics_1434.png,2,1,21.0,9.0,0,1
image_vics_1434.png,3,1,24.0,13.0,0,0
image_vics_1434.png,4,0,23.0,20.0,0,0
image_vics_1434.png,5,0,17.0,34.0,0,0
image_vics_1434.png,6,1,17.0,29.0,0,0
image_vics_1434.png,7,0,22.0,2.0,0,0
image_vics_1434.png,8,0,27.0,40.0,0,0
image_vics_1434.png,9,1,35.0,46.0,0,0
image_vics_1434.png,10,0,15.0,28.0,0,0
image_vics_1434.png,11,,28.0,-4.0,,
image_vics_1434.png,12,0,21.0,2.0,0,0
image_vics_1434.png,13,1,29.0,21.0,0,0
image_vics_1434.png,14,0,24.0,0.0,0,0
image_vics_1434.png,15,2,30.0,25.0,0,0
image_vics_1434.png,16,1,28.0,-4.0,1,0
image_vics_1435.png,1,1,24.0,9.0,0,0
image_vics_1435.png,2,0,32.0,8.0,0,0
image_vics_1435.png,3,1,29.0,41.0,0,0
image_vics_1435.png,4,2,36.0,33.0,0,0
image_vics_1435.png,5,0,21.0,46.0,0,0
image_vics_1435.png,6,1,22.0,24.0,0,0
image_vics_1435.png,7,1,48.0,62.0,0,0
image_vics_1435.png,8,1,31.0,-5.0,0,1
image_vics_1435.png,9,0,26.0,11.0,0,0
image_vics_1435.png,10,0,21.0,20.0,0,0
image_vics_1435.png,11,1,36.0,7.0,1,0
image_vics_1435.png,12,0,23.0,0.0,0,0
image_vics_1435.png,13,,35.0,8.0,,
image_vics_1435.png,14,0,36.0,47.0,0,0
image_vics_1435.png,15,0,29.0,27.0,0,0
image_vics_1435.png,16,0,19.0,28.0,0,0
image_vics_1437.png,1,0,33.0,5.0,1,0
image_vics_1437.png,2,0,37.0,41.0,0,0
image_vics_1437.png,3,0,33.0,19.0,0,0
image_vics_1437.png,4,1,22.0,29.0,0,0
image_vics_1437.png,5,2,37.0,28.0,0,0
image_vics_1437.png,6,1,42.0,7.0,0,0
image_vics_1437.png,7,0,28.0,9.0,0,0
image_vics_1437.png,8,1,34.0,10.0,0,0
image_vics_1437.png,9,0,29.0,0.0,0,0
image_vics_1437.png,10,0,22.0,5.0,0,1
image_vics_1437.png,11,1,30.0,-10.0,0,0
image_vics_1437.png,12,1,31.0,-3.0,0,0
image_vics_1437.png,13,,33.0,5.0,,
image_prtl_1027.png,1,0,54.0,53.0,0,0
image_prtl_1027.png,2,0,52.0,20.0,0,0
image_prtl_1027.png,3,1,71.0,42.0,1,0
image_prtl_1027.png,4,1,73.0,25.0,0,0
image_prtl_1027.png,5,1,55.0,-1.0,0,0
image_prtl_1027.png,6,1,58.0,44.0,0,0
image_prtl_1027.png,7,1,64.0,19.0,0,0
image_prtl_1027.png,8,2,50.0,36.0,0,0
image_prtl_1027.png,9,1,57.0,68.0,0,1
image_prtl_1027.png,10,,70.0,43.0,,
image_prtl_1027.png,11,0,60.0,16.0,0,0
image_prtl_1027.png,12,0,65.0,32.0,0,0
image_prtl_1027.png,13,0,48.0,38.0,0,0
image_prtl_1030.png,1,0,105.0,3.0,0,0
image_prtl_1030.png,2,0,102.0,-4.0,0,0
image_prtl_1030.png,3,1,115.0,17.0,0,0
image_prtl_1030.png,4,1,102.0,-2.0,0,0
image_prtl_1030.png,5,1,104.0,11.0,1,0
image_prtl_1030.png,6,0,100.0,-1.0,0,0
image_prtl_1030.png,7,2,114.0,34.0,0,0
image_prtl_1030.png,8,1,108.0,13.0,0,0
image_prtl_1030.png,9,1,103.0,4.0,0,1
image_prtl_1030.png,10,0,108.0,9.0,0,0
image_prtl_1030.png,11,0,109.0,15.0,0,0
image_prtl_1030.png,12,0,113.0,0.0,0,0
image_prtl_1030.png,13,,104.0,10.0,,
image_prtl_1030.png,14,0,100.0,9.0,0,0
image_prtl_1030.png,15,0,117.0,21.0,0,0
image_prtl_1047.png,1,0,23.0,35.0,0,0
image_prtl_1047.png,2,0,15.0,41.0,0,0
image_prtl_1047.png,3,0,15.0,32.0,0,0
image_prtl_1047.png,4,0,20.0,45.0,0,0
image_prtl_1047.png,5,0,15.0,26.0,0,0
image_prtl_1047.png,6,0,25.0,32.0,0,0
image_prtl_1047.png,7,0,37.0,44.0,0,0
image_prtl_1047.png,8,,22.0,44.0,,
image_prtl_1047.png,9,1,18.0,40.0,0,1
image_prtl_1047.png,10,1,24.0,46.0,1,0
image_prtl_1047.png,11,1,8.0,31.0,0,0
image_prtl_1047.png,12,2,29.0,44.0,0,0
image_prtl_1047.png,13,4,3.0,33.0,0,0
image_prtl_1047.png,14,1,16.0,26.0,0,0
image_prtl_1047.png,15,1,21.0,52.0,0,0
image_prtl_1047.png,16,1,40.0,54.0,0,0
image_prtl_1047.png,17,0,23.0,51.0,0,0
image_prtl_1047.png,18,0,20.0,55.0,0,0
image_prtl_1052.png,1,1,26.0,31.0,0,0
image_prtl_1052.png,2,1,25.0,5.0,0,0
image_prtl_1052.png,3,0,24.0,20.0,0,1
image_prtl_1052.png,4,0,20.0,51.0,1,0
image_prtl_1052.png,5,1,31.0,42.0,0,0
image_prtl_1052.png,6,1,26.0,15.0,0,0
image_prtl_1052.png,7,4,2.0,27.0,0,0
image_prtl_1052.png,8,,21.0,49.0,,
image_prtl_1052.png,9,0,18.0,4.0,0,0
image_prtl_1052.png,10,0,33.0,36.0,0,0
image_prtl_1059.png,1,1,45.0,54.0,0,0
image_prtl_1059.png,2,1,41.0,56.0,0,0
image_prtl_1059.png,3,1,56.0,45.0,0,0
image_prtl_1059.png,4,0,26.0,47.0,1,0
image_prtl_1059.png,5,1,38.0,52.0,0,0
image_prtl_1059.png,6,1,50.0,44.0,0,0
image_prtl_1059.png,7,1,44.0,33.0,0,0
image_prtl_1059.png,8,0,38.0,38.0,0,1
image_prtl_1059.png,9,0,45.0,55.0,0,0
image_prtl_1059.png,10,0,30.0,59.0,0,0
image_prtl_1059.png,11,0,46.0,45.0,0,0
image_prtl_1059.png,12,0,31.0,25.0,0,0
image_prtl_1059.png,13,0,53.0,9.0,0,0
image_prtl_1059.png,14,0,50.0,36.0,0,0
image_prtl_1059.png,15,,27.0,48.0,,
image_prtl_1074.png,1,1,84.0,24.0,0,0
image_prtl_1074.png,2,1,67.0,60.0,0,0
image_prtl_1074.png,3,1,82.0,58.0,0,0
image_prtl_1074.png,4,0,60.0,37.0,1,0
image_prtl_1074.png,5,1,70.0,44.0,0,0
image_prtl_1074.png,6,1,75.0,33.0,0,0
image_prtl_1074.png,7,1,81.0,15.0,0,0
image_prtl_1074.png,8,0,64.0,0.0,0,1
image_prtl_1074.png,9,,61.0,38.0,,
image_prtl_1074.png,10,0,61.0,64.0,0,0
image_prtl_1074.png,11,0,80.0,10.0,0,0
image_prtl_1074.png,12,0,61.0,21.0,0,0
image_prtl_1074.png,13,0,65.0,44.0,0,0
image_prtl_1074.png,14,0,80.0,53.0,0,0
image_prtl_1074.png,15,2,72.0,25.0,0,0
image_prtl_1074.png,16,1,84.0,31.0,0,0
image_prtl_1074.png,17,1,81.0,45.0,0,0
image_prtl_1074.png,18,0,80.0,28.0,0,0
image_prtl_1077.png,1,1,63.0,45.0,0,0
image_prtl_1077.png,2,0,61.0,45.0,1,0
image_prtl_1077.png,3,1,57.0,41.0,0,0
image_prtl_1077.png,4,1,65.0,55.0,0,0
image_prtl_1077.png,5,1,64.0,25.0,0,0
image_prtl_1077.png,6,1,49.0,26.0,0,0
image_prtl_1077.png,7,,59.0,44.0,,
image_prtl_1077.png,8,0,48.0,37.0,0,0
image_prtl_1077.png,9,0,46.0,16.0,0,0
image_prtl_1077.png,10,0,41.0,34.0,0,0
image_prtl_1077.png,11,0,51.0,42.0,0,0
image_prtl_1077.png,12,0,54.0,51.0,0,0
image_prtl_1077.png,13,0,46.0,60.0,0,0
image_prtl_1077.png,14,0,64.0,55.0,0,0
image_prtl_1077.png,15,0,62.0,20.0,0,1
image_prtl_1077.png,16,1,44.0,38.0,0,0
image_prtl_1077.png,17,1,44.0,44.0,0,0
image_prtl_1077.png,18,2,53.0,34.0,0,0
image_prtl_1077.png,19,1,52.0,54.0,0,0
image_prtl_1077.png,20,1,66.0,37.0,0,0
image_prtl_1077.png,21,1,55.0,47.0,0,0
image_prtl_1091.png,1,0,53.0,51.0,0,0
image_prtl_1091.png,2,0,35.0,43.0,0,0
image_prtl_1091.png,3,0,41.0,38.0,0,0
image_prtl_1091.png,4,0,54.0,44.0,0,0
image_prtl_1091.png,5,0,30.0,16.0,0,0
image_prtl_1091.png,6,0,44.0,22.0,0,0
image_prtl_1091.png,7,0,58.0,17.0,0,0
image_prtl_1091.png,8,,38.0,54.0,,
image_prtl_1091.png,9,0,32.0,35.0,0,0
image_prtl_1091.png,10,1,52.0,43.0,0,0
image_prtl_1091.png,11,1,37.0,2.0,0,0
image_prtl_1091.png,12,1,57.0,5.0,0,0
image_prtl_1091.png,13,1,45.0,33.0,0,0
image_prtl_1091.png,14,0,51.0,53.0,0,1
image_prtl_1091.png,15,2,47.0,31.0,0,0
image_prtl_1091.png,16,1,42.0,41.0,0,0
image_prtl_1091.png,17,0,36.0,55.0,1,0
image_prtl_1091.png,18,1,33.0,47.0,0,0
image_prtl_1091.png,19,1,44.0,59.0,0,0
image_prtl_1096.png,1,1,70.0,44.0,0,1
image_prtl_1096.png,2,2,47.0,36.0,0,0
image_prtl_1096.png,3,1,54.0,-5.0,0,0
image_prtl_1096.png,4,1,48.0,65.0,0,0
image_prtl_1096.png,5,1,56.0,64.0,0,0
image_prtl_1096.png,6,1,57.0,21.0,0,0
image_prtl_1096.png,7,1,51.0,42.0,0,0
image_prtl_1096.png,8,1,69.0,18.0,1,0
image_prtl_1096.png,9,0,48.0,61.0,0,0
image_prtl_1096.png,10,0,54.0,14.0,0,0
image_prtl_1096.png,11,0,47.0,24.0,0,0
image_prtl_1096.png,12,0,66.0,19.0,0,0
image_prtl_1096.png,13,0,51.0,41.0,0,0
image_prtl_1096.png,14,0,58.0,5.0,0,0
image_prtl_1096.png,15,,70.0,19.0,,
image_prtl_1096.png,16,1,40.0,10.0,0,0
image_prtl_1099.png,1,0,42.0,50.0,0,0
image_prtl_1099.png,2,0,42.0,34.0,0,0
image_prtl_1099.png,3,0,61.0,53.0,0,0
image_prtl_1099.png,4,0,66.0,58.0,0,0
image_prtl_1099.png,5,0,46.0,18.0,0,0
image_prtl_1099.png,6,0,58.0,31.0,0,0
image_prtl_1099.png,7,1,70.0,32.0,0,0
image_prtl_1099.png,8,1,51.0,43.0,0,1
image_prtl_1099.png,9,1,59.0,51.0,0,0
image_prtl_1099.png,10,1,66.0,14.0,0,0
image_prtl_1099.png,11,1,47.0,11.0,0,0
image_prtl_1099.png,12,2,57.0,42.0,0,0
image_prtl_1099.png,13,1,42.0,28.0,0,0
image_prtl_1099.png,14,1,51.0,65.0,1,0
image_prtl_1099.png,15,0,61.0,61.0,0,0
image_prtl_1099.png,16,0,50.0,61.0,0,0
image_prtl_1099.png,17,0,68.0,24.0,0,0
image_prtl_1099.png,18,1,66.0,60.0,0,0
image_prtl_1099.png,19,,52.0,64.0,,
image_prtl_1104.png,1,1,56.0,40.0,0,0
image_prtl_1104.png,2,1,65.0,71.0,0,1
image_prtl_1104.png,3,1,84.0,33.0,0,0
image_prtl_1104.png,4,1,67.0,54.0,0,0
image_prtl_1104.png,5,1,83.0,51.0,1,0
image_prtl_1104.png,6,0,57.0,59.0,0,0
image_prtl_1104.png,7,0,67.0,48.0,0,0
image_prtl_1104.png,8,0,67.0,27.0,0,0
image_prtl_1104.png,9,0,64.0,61.0,0,0
image_prtl_1104.png,10,,82.0,50.0,,
image_prtl_1108.png,1,0,38.0,14.0,0,0
image_prtl_1108.png,2,0,56.0,54.0,0,0
image_prtl_1108.png,3,0,47.0,47.0,0,0
image_prtl_1108.png,4,0,56.0,12.0,0,0
image_prtl_1108.png,5,,63.0,46.0,,
image_prtl_1108.png,6,0,45.0,20.0,0,0
image_prtl_1108.png,7,0,45.0,35.0,0,0
image_prtl_1108.png,8,0,58.0,32.0,0,0
image_prtl_1108.png,9,1,69.0,15.0,0,0
image_prtl_1108.png,10,1,53.0,38.0,0,1
image_prtl_1108.png,11,1,64.0,46.0,1,0
image_prtl_1108.png,12,1,56.0,-3.0,0,0
image_prtl_1108.png,13,1,39.0,2.0,0,0
image_prtl_1108.png,14,2,47.0,29.0,0,0
image_prtl_1108.png,15,1,59.0,20.0,0,0
image_prtl_1110.png,1,0,67.0,43.0,0,0
image_prtl_1110.png,2,0,71.0,56.0,0,0
image_prtl_1110.png,3,,80.0,49.0,,
image_prtl_1110.png,4,0,58.0,2.0,0,0
image_prtl_1110.png,5,0,56.0,27.0,0,0
image_prtl_1110.png,6,1,55.0,63.0,0,0
image_prtl_1110.png,7,1,75.0,39.0,0,0
image_prtl_1110.png,8,0,81.0,50.0,1,0
image_prtl_1110.png,9,1,69.0,52.0,0,0
image_prtl_1110.png,10,1,64.0,20.0,0,0
image_prtl_1110.png,11,0,78.0,16.0,0,1
image_prtl_1118.png,1,1,58.0,68.0,0,0
image_prtl_1118.png,2,1,51.0,71.0,0,0
image_prtl_1118.png,3,1,39.0,27.0,0,0
image_prtl_1118.png,4,2,48.0,46.0,0,0
image_prtl_1118.png,5,1,64.0,29.0,0,0
image_prtl_1118.png,6,1,72.0,38.0,0,0
image_prtl_1118.png,7,1,64.0,60.0,0,1
image_prtl_1118.png,8,1,60.0,67.0,1,0
image_prtl_1118.png,9,0,68.0,23.0,0,0
image_prtl_1118.png,10,0,59.0,61.0,0,0
image_prtl_1118.png,11,0,52.0,70.0,0,0
image_prtl_1118.png,12,0,58.0,48.0,0,0
image_prtl_1118.png,13,0,46.0,63.0,0,0
image_prtl_1118.png,14,0,39.0,22.0,0,0
image_prtl_1118.png,15,,61.0,67.0,,
image_prtl_1118.png,16,0,45.0,57.0,0,0
image_prtl_1121.png,1,1,83.0,12.0,0,0
image_prtl_1121.png,2,,73.0,61.0,,
image_prtl_1121.png,3,0,65.0,9.0,0,0
image_prtl_1121.png,4,0,84.0,21.0,0,0
image_prtl_1121.png,5,0,52.0,31.0,0,0
image_prtl_1121.png,6,0,69.0,63.0,0,0
image_prtl_1121.png,7,0,62.0,32.0,0,0
image_prtl_1121.png,8,0,67.0,46.0,0,0
image_prtl_1121.png,9,2,58.0,32.0,0,0
image_prtl_1121.png,10,1,74.0,36.0,0,1
image_prtl_1121.png,11,1,71.0,63.0,1,0
